State,Tenure category,International plan,Voice mail plan,Total day minutes,Total day charge,Total eve minutes,Total eve charge,Total night minutes,Total night charge,Total intl minutes,Total intl calls,Total intl charge,Customer service calls,Total national minutes,Total national calls,Total national charge,Avg minutes per call,Avg int minutes per call,Cost per minute,Cost per minute intl,High service calls,Has All Plans,zero_vmail_messages
44.0,0.0,-0.32626281638732346,1.5850434181317044,-0.2502707816495065,-0.22722635056739612,-0.3421513158804719,-0.36466724689659635,-1.6226617867074533,-1.5980410507410225,-0.6508119156850746,-0.6081087155563374,-0.36185352073754457,-1.1682376998708544,-1.2724932735787455,-0.39166152807639365,-0.7036092365728753,-0.8584006972065296,-0.13561716247266434,0.849423708651678,0.49874177149203713,-0.302218288911832,-0.1702170469087926,-1.5850434181317044
39.0,0.0,3.0650136937849775,-0.6308975442317555,2.022857319505945,2.000175521776217,-0.260814333688131,-0.36466724689659635,-1.1104721031439833,-1.145126955557605,0.430491572558418,-0.19500191808621115,-0.36185352073754457,0.3186631456093719,0.46314021028462365,-1.9220742299439615,1.3789453426495755,1.845040415465109,-0.09750525519285723,1.9477165358292918,-1.0747668165388409,-0.302218288911832,-0.1702170469087926,0.6308975442317555
14.0,2.0,-0.32626281638732346,-0.6308975442317555,-0.4775835917650516,-0.44996653780175744,-0.13880886039961973,-0.1257602137644936,-0.41389413349766385,-0.23929876519076942,1.1513605647207465,-0.6081087155563374,0.9038912843594474,0.3186631456093719,-0.6085261018994701,1.7862334707351453,-0.5052707052183563,-1.3407949402202324,0.6266209831234764,-0.00299909846958859,0.054931656919225635,-0.302218288911832,-0.1702170469087926,0.6308975442317555
2.0,2.0,-0.32626281638732346,-0.6308975442317555,-1.3110638955220504,-1.3409272867392026,-0.8505074545826024,-0.8424813131608018,0.1392707247508839,0.21361532999264826,-1.371680907847403,0.21810487938391507,-1.6275983258345366,-0.4247872771307412,-1.2142505392209144,1.0798891467962677,-1.496963361990952,-1.4773714756106677,-0.8063867305972682,-1.2569029557623785,-1.4244353916568142,-0.302218288911832,-0.1702170469087926,0.6308975442317555
49.0,0.0,3.0650136937849775,1.5850434181317044,-1.0079801487013236,-1.0068170058876607,-0.6878334901979206,-0.6035742800286991,-1.130959690486522,-1.145126955557605,-0.6508119156850746,-0.6081087155563374,-0.36185352073754457,2.5490144138297115,-1.6568953203404315,-0.7154026765483792,-1.3977940963136923,-1.0057189217108367,-0.13561716247266434,-0.12704185914462016,0.49874177149203713,3.3088665930860857,5.874852244004856,-1.5850434181317044
0.0,1.0,-0.32626281638732346,-0.6308975442317555,-0.2502707816495065,-0.22722635056739612,1.243919836870175,1.307681985028123,1.2660880285905183,1.1194435203594837,1.1513605647207465,0.21810487938391507,0.9038912843594474,-1.1682376998708544,1.2785384912942603,-0.30336848758403395,0.5855912172314989,1.1445512485544418,-0.16610668829650985,-0.7486255435096313,0.054931656919225635,-0.302218288911832,-0.1702170469087926,0.6308975442317555
19.0,2.0,-0.32626281638732346,-0.6308975442317555,1.2651479524541276,1.2205848664559524,0.04419934953314723,0.11314681936760913,-0.41389413349766385,-0.23929876519076942,-0.29037741960391034,0.21810487938391507,-0.36185352073754457,-0.4247872771307412,0.5679771321287198,0.9033030658115484,1.0814375456177967,-0.15392364811725617,-0.5319809981826574,1.1983259877371446,-0.14231728289091353,-0.302218288911832,-0.1702170469087926,0.6308975442317555
48.0,1.0,-0.32626281638732346,1.5850434181317044,-1.2731784271694595,-1.229557193122022,0.16620482282165852,0.11314681936760913,-1.028521753773828,-1.145126955557605,0.430491572558418,-0.19500191808621115,0.9038912843594474,0.3186631456093719,-1.2724932735787455,-0.4505235550713001,-1.2986248306364327,-0.827220481944149,-0.09750525519285723,-0.6513340397433364,1.023244634168996,-0.302218288911832,-0.1702170469087926,-1.5850434181317044
32.0,0.0,3.0650136937849775,-0.6308975442317555,-0.34498445253098364,-0.3385964441845768,-1.5418718032174996,-1.55920241255711,1.2660880285905183,1.1194435203594837,1.5117950608019106,-0.6081087155563374,0.9038912843594474,-1.1682376998708544,-0.37555516446814535,-1.068574838517818,-0.7036092365728753,0.3200376718290147,0.7790686122427048,-0.840643518060076,-0.3254770127146136,-0.302218288911832,-0.1702170469087926,0.6308975442317555
15.0,2.0,-0.32626281638732346,1.5850434181317044,2.2691128637977855,2.2229157090105782,-0.7488362268421762,-0.8424813131608018,-1.1104721031439833,-1.145126955557605,0.430491572558418,0.21810487938391507,0.9038912843594474,-1.1682376998708544,0.33500619469739507,-1.333453959994897,1.3789453426495755,1.1674820826015477,-0.3490438432395836,2.18480190253606,1.023244634168996,-0.302218288911832,-0.1702170469087926,-1.5850434181317044
37.0,1.0,-0.32626281638732346,1.5850434181317044,-0.8374955411146647,-0.7840768186532994,1.4472622923510272,1.5465890181602255,-0.43438172084020266,-0.23929876519076942,-0.29037741960391034,1.0443184743241676,-0.36185352073754457,3.292464836569825,0.06708961665137163,-1.0980058520152711,-0.10859364250931802,0.7334305153771655,-0.7671859116808951,-0.30500532857525575,-0.14231728289091353,3.3088665930860857,-0.1702170469087926,-1.5850434181317044
2.0,0.0,-0.32626281638732346,-0.6308975442317555,-0.11767164241543851,-0.11585625695021545,-0.07780612375536408,-0.1257602137644936,0.1802458994359615,0.21361532999264826,0.430491572558418,0.21810487938391507,0.9038912843594474,1.0621135683494851,-0.014450211449592036,0.726716984826829,-0.10859364250931802,-0.47630170312898307,-0.3490438432395836,-0.17358416828194762,1.023244634168996,-0.302218288911832,-0.1702170469087926,0.6308975442317555
17.0,1.0,3.0650136937849775,-0.6308975442317555,-0.629125465175415,-0.6727067250361187,-1.0538499100634544,-1.0813883462929046,0.7743859323695869,0.666529425176066,0.7909260686395823,-0.6081087155563374,0.9038912843594474,1.0621135683494851,-0.550283367541639,-1.6866261219643357,-0.9019477679273945,0.6383765839920434,0.47417335400424837,-0.9917314739031091,0.49874177149203713,-0.302218288911832,-0.1702170469087926,0.6308975442317555
36.0,2.0,-0.32626281638732346,1.5850434181317044,-1.197407490464278,-1.229557193122022,0.6542267159757037,0.5909608856318146,-1.4997362626522206,-1.5980410507410225,0.430491572558418,1.87053206926442,-0.36185352073754457,-1.1682376998708544,-1.2142505392209144,0.8444410388166419,-1.1994555649591732,-1.384381569313157,-0.7962235553226529,-0.5144228065564224,-1.0747668165388409,-0.302218288911832,-0.1702170469087926,-1.5850434181317044
49.0,0.0,-0.32626281638732346,-0.6308975442317555,-0.11767164241543851,-0.11585625695021545,1.5489335200914534,1.5465890181602255,-0.2090182600722758,-0.23929876519076942,1.872229556883075,0.21810487938391507,2.1696360894564397,-1.1682376998708544,0.6961111477159484,-0.038489366106954914,0.48642195155423934,0.496812092004159,0.016830466646563895,-0.11820100549346493,0.8833772041218073,-0.302218288911832,-0.1702170469087926,0.6308975442317555
42.0,2.0,-0.32626281638732346,-0.6308975442317555,0.9052360031045146,0.8864745856044104,-0.6064965080055797,-0.6035742800286991,-1.4792486753096818,-1.5980410507410225,0.430491572558418,0.21810487938391507,0.9038912843594474,-0.4247872771307412,-0.6318231956426026,-1.7454881489592422,0.18891415452246066,0.608864890718185,-0.3490438432395836,1.6069490483177338,1.023244634168996,-0.302218288911832,-0.1702170469087926,0.6308975442317555
48.0,1.0,-0.32626281638732346,-0.6308975442317555,-0.21238531329691565,-0.22722635056739612,0.8779034170046411,0.8298679187639173,0.28268383614865555,0.21361532999264826,0.430491572558418,-1.0212155130264635,0.9038912843594474,-0.4247872771307412,0.5330314915140211,0.46183786334974997,0.18891415452246066,0.06466919051032949,1.160187685040775,-0.4352249239744542,1.023244634168996,-0.302218288911832,-0.1702170469087926,0.6308975442317555
29.0,2.0,-0.32626281638732346,-0.6308975442317555,-1.9551168575160949,-2.0091478484422867,1.8336129577646463,1.7854960512923284,0.7334107576845093,0.666529425176066,0.07005707647725384,-0.6081087155563374,-0.36185352073754457,-1.1682376998708544,0.26511491346799765,-0.5093855820662065,-0.9019477679273945,0.4699102294628654,0.1692780957657921,-2.173697381415357,-0.6551645263972733,-0.302218288911832,-0.1702170469087926,0.6308975442317555
21.0,1.0,-0.32626281638732346,-0.6308975442317555,-1.4057775664035275,-1.4522973803563832,1.1829171002259193,1.0687749518960201,0.26219624880611675,0.21361532999264826,-0.6508119156850746,-0.6081087155563374,-0.36185352073754457,-1.1682376998708544,-0.03774730519272451,1.0210271198013612,-0.8027785022501349,-0.6365379695724916,-0.13561716247266434,-1.564121304536833,0.49874177149203713,-0.302218288911832,-0.1702170469087926,0.6308975442317555
49.0,2.0,-0.32626281638732346,1.5850434181317044,-0.2502707816495065,-0.22722635056739612,0.776232189264215,0.8298679187639173,-1.889000422160458,-2.05095514592444,0.430491572558418,-1.0212155130264635,0.9038912843594474,1.0621135683494851,-0.7832543049729637,-1.333453959994897,-0.30693217386383714,0.14605101080723248,1.160187685040775,0.7829839124987743,1.023244634168996,-0.302218288911832,-0.1702170469087926,-1.5850434181317044
37.0,0.0,-0.32626281638732346,-0.6308975442317555,-1.7656895157531407,-1.7864076612079254,0.9389061536488967,0.8298679187639173,1.0407245678225914,1.1194435203594837,0.430491572558418,-0.19500191808621115,0.9038912843594474,-0.4247872771307412,0.04379252290823915,0.49126887684720316,-1.001117033604654,-0.31173350510373865,-0.09750525519285723,-2.0825884275780346,1.023244634168996,-0.302218288911832,-0.1702170469087926,0.6308975442317555
24.0,2.0,-0.32626281638732346,-0.6308975442317555,0.92417873728081,0.8864745856044104,-0.6471649991017502,-0.6035742800286991,0.4670721222315048,0.666529425176066,0.430491572558418,-0.19500191808621115,0.9038912843594474,-0.4247872771307412,0.46314021028462365,0.02037266088795154,0.6847604829087585,0.27800706669760433,-0.09750525519285723,0.6182892358240138,1.023244634168996,-0.302218288911832,-0.1702170469087926,0.6308975442317555
17.0,2.0,-0.32626281638732346,-0.6308975442317555,0.46955311704971975,0.4409942111356878,0.5118869971391072,0.5909608856318146,0.8153611070546645,0.666529425176066,-0.29037741960391034,0.21810487938391507,-0.36185352073754457,-0.4247872771307412,1.0455675538629354,-1.068574838517818,0.783929748586018,1.5738539850992628,-0.5319809981826574,-0.08602618832996846,-0.14231728289091353,-0.302218288911832,-0.1702170469087926,0.6308975442317555
50.0,0.0,-0.32626281638732346,-0.6308975442317555,0.9431214714571055,0.997844679221591,-1.2571923655443067,-1.3202953794250072,1.0202369804800526,1.1194435203594837,-2.4529843960908955,-0.6081087155563374,-2.8933431309315285,-0.4247872771307412,0.4398431165414912,-0.18564443359422106,0.5855912172314989,0.39239742895150415,-0.8978553080688051,0.46592375457774926,-5.270789717954516,-0.302218288911832,-0.1702170469087926,0.6308975442317555
23.0,1.0,-0.32626281638732346,1.5850434181317044,-0.2881562500020974,-0.22722635056739612,0.18653906836974374,0.11314681936760913,0.6309728209718152,0.666529425176066,-1.371680907847403,1.87053206926442,-1.6275983258345366,-0.4247872771307412,0.28841200721113014,-0.8919887575330985,-0.009424376832058462,0.7678944642375678,-1.0503029371880332,-0.4517299462757887,-1.4244353916568142,-0.302218288911832,-0.1702170469087926,-1.5850434181317044
21.0,1.0,-0.32626281638732346,-0.6308975442317555,0.7726368638704466,0.7751044919872297,0.22720755946591417,0.11314681936760913,1.2046252665629018,1.1194435203594837,1.1513605647207465,1.4574252717942937,0.9038912843594474,0.3186631456093719,1.2901870381658265,-0.27393747408658076,0.9822682799405371,1.1317232199077176,-0.6120160034702523,-0.08220610134232832,0.054931656919225635,-0.302218288911832,-0.1702170469087926,0.6308975442317555
50.0,2.0,-0.32626281638732346,-0.6308975442317555,0.07175569934751576,0.10688393028414585,-1.6232087854098405,-1.55920241255711,0.30317142349119436,0.21361532999264826,0.7909260686395823,-1.0212155130264635,0.9038912843594474,-0.4247872771307412,-0.7133630237435662,1.2564752277809872,-0.5052707052183563,-1.2041314731249644,1.3888591287196173,0.19078999925309414,0.49874177149203713,-0.302218288911832,-0.1702170469087926,0.6308975442317555
22.0,0.0,-0.32626281638732346,1.5850434181317044,0.658980458812674,0.6637343983700491,0.7152294526199594,0.5909608856318146,-0.7826707056633624,-0.6922128603741872,1.5117950608019106,3.109852461674799,2.1696360894564397,-1.1682376998708544,0.3699518353120938,1.903957524724958,0.6847604829087585,-0.7597986055172069,-0.821631493509191,0.7724617728365496,1.3229605556986872,-0.302218288911832,-0.1702170469087926,-1.5850434181317044
44.0,1.0,-0.32626281638732346,-0.6308975442317555,0.43166764869712887,0.4409942111356878,-0.7488362268421762,-0.8424813131608018,1.389013552645751,1.5723576155429013,-0.6508119156850746,-0.6081087155563374,-0.36185352073754457,-1.1682376998708544,0.626219866486551,1.0504581332988145,0.38725268587697975,-0.19015105049113826,-0.13561716247266434,-0.19928905181182138,0.49874177149203713,-0.302218288911832,-0.1702170469087926,0.6308975442317555
47.0,2.0,-0.32626281638732346,-0.6308975442317555,1.4356325600407864,1.4433250536903137,1.345591064610601,1.307681985028123,-0.06560514867450416,-0.23929876519076942,-0.6508119156850746,-0.6081087155563374,-0.36185352073754457,1.0621135683494851,1.6163463505696811,0.22638975537012412,1.7756224053586136,1.0232906156890247,-0.13561716247266434,0.7957754511649494,0.49874177149203713,-0.302218288911832,-0.1702170469087926,0.6308975442317555
16.0,2.0,-0.32626281638732346,1.5850434181317044,-0.34498445253098364,-0.3385964441845768,0.08486784062931765,0.11314681936760913,0.6309728209718152,0.666529425176066,-0.6508119156850746,-0.19500191808621115,-0.36185352073754457,-0.4247872771307412,0.19522363223860023,-0.7448336900458323,-0.10859364250931802,0.5786115934837651,-0.44051242071112057,-0.5052871447652991,0.49874177149203713,-0.302218288911832,-0.1702170469087926,-1.5850434181317044
32.0,0.0,-0.32626281638732346,-0.6308975442317555,0.6968659271652649,0.6637343983700491,0.1458705772735733,0.11314681936760913,0.5695100589441988,0.666529425176066,-1.732115403928567,-1.0212155130264635,-1.6275983258345366,-0.4247872771307412,0.8358937101747432,0.3146827958624838,0.783929748586018,0.37776834230719614,-0.21184097703227833,0.22007368513118797,-0.6551645263972733,-0.302218288911832,-0.1702170469087926,0.6308975442317555
7.0,1.0,3.0650136937849775,-0.6308975442317555,0.658980458812674,0.6637343983700491,0.8169006803603854,0.8298679187639173,-0.24999343475735342,-0.23929876519076942,0.07005707647725384,-0.6081087155563374,-0.36185352073754457,-0.4247872771307412,0.7310567883306471,-1.598333081471976,0.8830990142632775,1.779146980014963,0.1692780957657921,0.5626745646177398,-0.6551645263972733,-0.302218288911832,-0.1702170469087926,0.6308975442317555
25.0,2.0,-0.32626281638732346,-0.6308975442317555,-2.4286852119234807,-2.4546282229110092,0.16620482282165852,0.11314681936760913,-0.04511756133196535,-0.23929876519076942,0.7909260686395823,-0.6081087155563374,0.9038912843594474,-0.4247872771307412,-1.4239243829091066,1.0210271198013612,-2.1911482217317686,-1.6003229780799078,0.47417335400424837,-2.66766939535502,0.49874177149203713,-0.302218288911832,-0.1702170469087926,0.6308975442317555
21.0,2.0,3.0650136937849775,-0.6308975442317555,-0.3639271867072791,-0.3385964441845768,-0.5048252802651536,-0.6035742800286991,-0.33194378412750863,-0.23929876519076942,-0.29037741960391034,-0.6081087155563374,-0.36185352073754457,0.3186631456093719,-0.7017144768720001,0.5206998903446564,-0.6044399708956159,-0.8734729078459574,0.016830466646563895,-0.057585309485578745,-0.14231728289091353,-0.302218288911832,-0.1702170469087926,0.6308975442317555
38.0,0.0,-0.32626281638732346,1.5850434181317044,0.8294650663993328,0.7751044919872297,-0.3421513158804719,-0.36466724689659635,-1.028521753773828,-1.145126955557605,0.07005707647725384,-0.6081087155563374,-0.36185352073754457,1.0621135683494851,-0.27071824262404925,-0.4505235550713001,0.2880834201997202,-0.008507638214275498,0.1692780957657921,1.1067478789400331,-0.6551645263972733,-0.302218288911832,-0.1702170469087926,-1.5850434181317044
36.0,0.0,-0.32626281638732346,-0.6308975442317555,0.5074385854023106,0.5523643047528685,-1.0538499100634544,-1.0813883462929046,-0.6802327689506683,-0.6922128603741872,-1.371680907847403,-0.6081087155563374,-1.6275983258345366,-0.4247872771307412,-0.6784173831288676,0.9033030658115484,-0.10859364250931802,-1.0309927189225143,-0.44051242071112057,1.0280167612437923,-1.4244353916568142,-0.302218288911832,-0.1702170469087926,0.6308975442317555
49.0,2.0,-0.32626281638732346,-0.6308975442317555,0.7158086613415603,0.7751044919872297,0.6135582248795333,0.5909608856318146,0.651460408314354,0.666529425176066,0.07005707647725384,-1.0212155130264635,-0.36185352073754457,-0.4247872771307412,1.1620530225785979,-0.09735139310186137,1.0814375456177967,0.9012694600389937,0.9315162413619329,0.2703389809941029,-0.6551645263972733,-0.302218288911832,-0.1702170469087926,0.6308975442317555
42.0,1.0,-0.32626281638732346,1.5850434181317044,1.0378351423385825,0.997844679221591,1.3252568190625158,1.307681985028123,0.8358486943972033,0.666529425176066,1.1513605647207465,-0.19500191808621115,0.9038912843594474,-1.1682376998708544,1.8726143817441383,-0.8331267305381921,1.5772838740040944,2.0798541076678245,0.13116618848598502,0.12270542958652537,0.054931656919225635,-0.302218288911832,-0.1702170469087926,-1.5850434181317044
23.0,2.0,-0.32626281638732346,1.5850434181317044,1.5682316992748546,1.5546951473074944,-0.7081677357460058,-0.6035742800286991,-0.1270679107021206,-0.23929876519076942,0.07005707647725384,0.21810487938391507,-0.36185352073754457,-1.1682376998708544,0.48643730402775615,-1.1274368655127243,1.0814375456177967,1.1292677601397771,-0.44051242071112057,1.3375928957302505,-0.6551645263972733,-0.302218288911832,-0.1702170469087926,-1.5850434181317044
35.0,1.0,-0.32626281638732346,1.5850434181317044,-0.7238391360568922,-0.6727067250361187,0.6542267159757037,0.5909608856318146,0.446584534888966,0.21361532999264826,0.7909260686395823,0.21810487938391507,0.9038912843594474,-0.4247872771307412,0.18357508536703399,1.903957524724958,-0.30693217386383714,-0.878732360452161,-0.25757526576804685,-0.8825432166669394,0.49874177149203713,-0.302218288911832,-0.1702170469087926,-1.5850434181317044
45.0,0.0,-0.32626281638732346,-0.6308975442317555,0.12858390187640203,0.10688393028414585,1.2642540824182602,1.307681985028123,-2.093876295585846,-2.05095514592444,0.430491572558418,0.6312116768540413,0.9038912843594474,1.8055639910895982,-0.3872037113397116,-0.4210925415738469,0.18891415452246066,-0.1218811926842685,-0.5167362352707346,1.1160418434398045,1.023244634168996,3.3088665930860857,-0.1702170469087926,0.6308975442317555
10.0,2.0,-0.32626281638732346,1.5850434181317044,-1.1026938195828007,-1.1181870995048413,0.3695472783025107,0.3520538524997119,0.5285348842591212,0.666529425176066,0.7909260686395823,-1.4343223104965899,0.9038912843594474,-0.4247872771307412,-0.16588132077995313,0.37354482285739027,-0.7036092365728753,-0.4039947883375962,4.132916452865724,-1.1692946785699354,0.49874177149203713,-0.302218288911832,-0.1702170469087926,-1.5850434181317044
20.0,2.0,-0.32626281638732346,1.5850434181317044,-1.3678920980509368,-1.3409272867392026,-1.2165238744481361,-1.3202953794250072,1.0816997425076689,1.1194435203594837,0.07005707647725384,-1.0212155130264635,-0.36185352073754457,-1.1682376998708544,-0.9230368674317585,-1.0980058520152711,-1.496963361990952,-0.14345155374283547,0.9315162413619329,-1.7518897218996814,-0.6551645263972733,-0.302218288911832,-0.1702170469087926,-1.5850434181317044
1.0,1.0,-0.32626281638732346,1.5850434181317044,0.6021522562837878,0.5523643047528685,-0.8301732090345171,-0.8424813131608018,-1.1514472778290608,-1.145126955557605,0.7909260686395823,-1.4343223104965899,0.9038912843594474,-0.4247872771307412,-0.7599572112298312,-0.6271096360560194,-0.10859364250931802,-0.30311323514533023,4.132916452865724,1.1939556431081222,0.49874177149203713,-0.302218288911832,-0.1702170469087926,-1.5850434181317044
1.0,2.0,-0.32626281638732346,-0.6308975442317555,0.05281296517122033,-0.004486163333034804,-0.6268307535536649,-0.6035742800286991,-0.33194378412750863,-0.23929876519076942,-0.29037741960391034,-0.6081087155563374,-0.36185352073754457,-0.4247872771307412,-0.5153377269269402,1.4624923222631596,-0.30693217386383714,-1.1542976230023463,0.016830466646563895,0.2696917435395854,-0.14231728289091353,-0.302218288911832,-0.1702170469087926,0.6308975442317555
33.0,2.0,-0.32626281638732346,-0.6308975442317555,0.01492749681862948,-0.004486163333034804,-1.1148526467077102,-1.0813883462929046,0.6719479956568929,0.666529425176066,0.430491572558418,0.6312116768540413,0.9038912843594474,0.3186631456093719,-0.24742114888091676,-0.4505235550713001,-0.30693217386383714,0.010532195360837895,-0.5167362352707346,-0.2012860172258346,1.023244634168996,-0.302218288911832,-0.1702170469087926,0.6308975442317555
25.0,0.0,-0.32626281638732346,-0.6308975442317555,2.0418000536822403,2.000175521776217,1.792944466668476,1.7854960512923284,1.3480383779606735,1.1194435203594837,0.07005707647725384,-0.19500191808621115,-0.36185352073754457,-1.1682376998708544,3.049117615772328,1.4330613087657065,2.767315062131209,1.236473800470176,-0.21184097703227833,0.44553369233768153,-0.6551645263972733,-0.302218288911832,-0.1702170469087926,0.6308975442317555
20.0,2.0,-0.32626281638732346,-0.6308975442317555,-0.38286992088357447,-0.3385964441845768,-0.42348829807281274,-0.36466724689659635,-0.6802327689506683,-0.6922128603741872,-0.29037741960391034,-1.0212155130264635,-0.36185352073754457,3.292464836569825,-0.8647941330739273,-1.8337811894516018,-0.6044399708956159,0.4553683071020885,0.7028447976830906,0.2501112084675309,-0.14231728289091353,3.3088665930860857,-0.1702170469087926,0.6308975442317555
7.0,2.0,-0.32626281638732346,-0.6308975442317555,-1.4815485031087092,-1.4522973803563832,0.28821029611016985,0.3520538524997119,-0.43438172084020266,-0.23929876519076942,0.07005707647725384,0.21810487938391507,-0.36185352073754457,0.3186631456093719,-0.992928148661156,-0.06792037960440814,-1.1994555649591732,-0.8038998804175842,-0.44051242071112057,-0.9237387862468853,-0.6551645263972733,-0.302218288911832,-0.1702170469087926,0.6308975442317555
36.0,0.0,3.0650136937849775,-0.6308975442317555,0.01492749681862948,-0.004486163333034804,-0.11847461485153452,-0.1257602137644936,-0.06560514867450416,-0.23929876519076942,-0.6508119156850746,1.87053206926442,-0.36185352073754457,1.0621135683494851,-0.0959900395505557,-0.8625577440356453,-0.10859364250931802,0.41511109440987903,-0.9486711844418811,-0.03894077288512555,0.49874177149203713,-0.302218288911832,-0.1702170469087926,0.6308975442317555
30.0,2.0,-0.32626281638732346,-0.6308975442317555,0.12858390187640203,0.10688393028414585,0.7558979437161298,0.8298679187639173,-1.0694969284589055,-1.145126955557605,0.7909260686395823,0.6312116768540413,0.9038912843594474,-0.4247872771307412,-0.0959900395505557,-1.6866261219643357,0.18891415452246066,1.073824629645099,-0.44051242071112057,0.5787090885383914,0.49874177149203713,-0.302218288911832,-0.1702170469087926,0.6308975442317555
19.0,1.0,-0.32626281638732346,-0.6308975442317555,-0.2502707816495065,-0.22722635056739612,0.7965664348123003,0.8298679187639173,-1.5816866120223758,-1.5980410507410225,0.07005707647725384,-0.6081087155563374,-0.36185352073754457,0.3186631456093719,-0.5968775550279038,-0.30336848758403395,-0.20776290818657758,-0.3617293783318952,0.1692780957657921,0.6438274767061487,-0.6551645263972733,-0.302218288911832,-0.1702170469087926,0.6308975442317555
29.0,0.0,-0.32626281638732346,-0.6308975442317555,-0.11767164241543851,-0.11585625695021545,0.26787605056208463,0.3520538524997119,-1.2129100398566772,-1.145126955557605,0.430491572558418,-0.19500191808621115,0.9038912843594474,-0.4247872771307412,-0.6085261018994701,-1.6866261219643357,-0.20776290818657758,0.5825499114724216,-0.09750525519285723,0.6662192523327427,1.023244634168996,-0.302218288911832,-0.1702170469087926,0.6308975442317555
42.0,2.0,-0.32626281638732346,1.5850434181317044,2.382769268855558,2.334285802627759,-0.8911759456787728,-0.8424813131608018,1.6348646007562166,1.5723576155429013,1.1513605647207465,1.0443184743241676,0.9038912843594474,-0.4247872771307412,1.8842629286157047,-0.8919887575330985,2.0731302023903924,2.1445802085714574,-0.5058471189050755,0.9007316658617642,0.054931656919225635,-0.302218288911832,-0.1702170469087926,-1.5850434181317044
6.0,0.0,-0.32626281638732346,1.5850434181317044,0.3180112436393563,0.3296241175185072,-0.4031540525247275,-0.36466724689659635,0.9177990437673585,1.1194435203594837,-1.371680907847403,0.21810487938391507,-1.6275983258345366,-0.4247872771307412,0.48643730402775615,-0.9802817980254582,0.38725268587697975,1.0088398737683253,-0.8063867305972682,0.012447165129177368,-1.4244353916568142,-0.302218288911832,-0.1702170469087926,-1.5850434181317044
41.0,2.0,-0.32626281638732346,-0.6308975442317555,-0.23132804747321106,-0.22722635056739612,-1.1758553833519658,-1.0813883462929046,-0.2090182600722758,-0.23929876519076942,-1.0112464117662388,-0.19500191808621115,-1.6275983258345366,0.3186631456093719,-0.9346854143033247,2.0511125922122244,-0.7036092365728753,-1.6424598425218058,-0.5548481425505417,0.15167661921752304,-1.9739145811279146,-0.302218288911832,-0.1702170469087926,0.6308975442317555
28.0,2.0,-0.32626281638732346,-0.6308975442317555,-0.21238531329691565,-0.22722635056739612,-0.5048252802651536,-0.6035742800286991,0.8768238690822809,0.666529425176066,0.07005707647725384,1.0443184743241676,-0.36185352073754457,-1.1682376998708544,0.07873816352293786,-0.06792037960440814,-0.30693217386383714,0.03372501276944869,-0.7018512134869402,-0.7247499477990655,-0.6551645263972733,-0.302218288911832,-0.1702170469087926,0.6308975442317555
44.0,2.0,-0.32626281638732346,-0.6308975442317555,0.5832095221074923,0.5523643047528685,-0.728501981294091,-0.8424813131608018,0.016345200695651062,0.21361532999264826,-0.29037741960391034,0.21810487938391507,-0.36185352073754457,-1.1682376998708544,-0.04939585206429075,-0.3622305145789404,0.18891415452246066,0.1153504458238311,-0.5319809981826574,0.497071889463283,-0.14231728289091353,-0.302218288911832,-0.1702170469087926,0.6308975442317555
2.0,0.0,-0.32626281638732346,-0.6308975442317555,-1.7467467815768452,-1.7864076612079254,1.345591064610601,1.307681985028123,0.28268383614865555,0.21361532999264826,-0.29037741960391034,2.283638866734546,-0.36185352073754457,0.3186631456093719,-0.14258422703682064,0.6678549578319225,-1.001117033604654,-0.5388230027916969,-0.9435895968045735,-1.8265305834600691,-0.14231728289091353,-0.302218288911832,-0.1702170469087926,0.6308975442317555
5.0,1.0,-0.32626281638732346,-0.6308975442317555,-0.49652632594134705,-0.44996653780175744,0.10520208617740287,0.11314681936760913,-1.766074898105225,-1.5980410507410225,0.7909260686395823,2.283638866734546,0.9038912843594474,-0.4247872771307412,-1.249196179835613,-0.9214197710305517,-0.7036092365728753,-0.5409151778127977,-0.8063867305972682,0.7985505646382891,0.49874177149203713,-0.302218288911832,-0.1702170469087926,0.6308975442317555
41.0,1.0,-0.32626281638732346,1.5850434181317044,-0.8753810094672556,-0.89544691227048,-0.32181707033238666,-0.36466724689659635,1.4709639020159062,1.5723576155429013,1.1513605647207465,-1.0212155130264635,0.9038912843594474,-0.4247872771307412,0.11368380413763657,-0.21507544709167428,-0.6044399708956159,0.15255115876838077,1.6175305723984597,-1.3766578185375329,0.054931656919225635,-0.302218288911832,-0.1702170469087926,-1.5850434181317044
32.0,0.0,-0.32626281638732346,1.5850434181317044,1.359861623335605,1.331954960073133,0.6948952070718741,0.5909608856318146,0.26219624880611675,0.21361532999264826,0.07005707647725384,0.6312116768540413,-0.36185352073754457,1.0621135683494851,1.3833754131383564,0.10866570138031122,1.4781146083268348,0.9280141757616114,-0.5929600498303487,0.6329820467532564,-0.6551645263972733,-0.302218288911832,-0.1702170469087926,-1.5850434181317044
13.0,2.0,-0.32626281638732346,-0.6308975442317555,0.2990685094630609,0.3296241175185072,0.20687331391782895,0.11314681936760913,-0.41389413349766385,-0.23929876519076942,0.430491572558418,3.522959259144925,-0.36185352073754457,-1.1682376998708544,0.06708961665137163,-0.9802817980254582,0.2880834201997202,0.6430183522689559,-0.9682157522776795,0.49881933438275705,-1.0747668165388409,-0.302218288911832,-0.1702170469087926,0.6308975442317555
